pff_PLAYID,pff_GAMEID,pff_GAMEDATE,pff_GAMESEASON,pff_WEEK,pff_GSISGAMEKEY,pff_GSISPLAYID,pff_QUARTER,pff_DOWN,pff_CLOCK,pff_BLITZDOG,pff_CATCHABLE,pff_DEEPPASS,pff_DEFSCORE,pff_DRAW,pff_DRIVE,pff_DRIVEPLAY,pff_GAINLOSS,pff_GARBAGETIME,pff_FIRST_DOWN_GAINED,pff_GETOFFTIME,pff_KICKYARDS,pff_NOHUDDLE,pff_NOPLAY,pff_OFFFORMATIONUNBALANCED,pff_OFFSCORE,pff_OPTION,pff_PENALTYYARDS,pff_PLAYACTION,pff_PREVIOUSPFFPLAYID,pff_NEXTPFFPLAYID,pff_RETURNYARDS,pff_SCORE,pff_SCREEN,pff_SNAPTIME,pff_SORTORDER,pff_STUNT,pff_TIMETOPRESSURE,pff_TIMETOTHROW,pff_TRICKLOOK,pff_TRICKPLAY,pff_YARDSAFTERCATCH,pff_YARDSAFTERCONTACT,pff_2MINUTE,pff_3MINUTE,pff_BALLCARRIER,pff_BOXPLAYERS,pff_BUNCHED,pff_CENTERPASSBLOCKDIRECTION,pff_CHECKROUTE,pff_CHIPROUTE,pff_DBDEPTH,pff_DEFFRONT,pff_DEFPERSONNEL,pff_DEFPLAYERS,pff_DEFPLAYERSRATINGS,pff_DEFSUBSTITUTIONS,pff_DEFSUCCESS,pff_DEFTEAM,pff_DISTANCE,pff_DLDROP,pff_DLTECHNIQUES,pff_DOUBLETEAM,pff_DRIVEENDEVENT,pff_DRIVEENDFIELDPOSITION,pff_DRIVEENDPLAYNUMBER,pff_DRIVESTARTEVENT,pff_DRIVESTARTFIELDPOSITION,pff_DROPBACKDEPTH,pff_DROPBACKTYPE,pff_FIELDPOSITION,pff_FIRSTCONTACT,pff_FORCEDFUMBLE,pff_FUMBLE,pff_FUMBLERECOVERY,pff_GAINLOSSNET,pff_GUNNERS,pff_HANGTIME,pff_HASH,pff_HASHDEF,pff_HIT,pff_HURRY,pff_INCOMPLETIONTYPE,pff_INJURED,pff_INTERCEPTION,pff_KEYPLAYERS,pff_KICKCONTACT,pff_KICKDEPTH,pff_KICKDIRACTUAL,pff_KICKDIRINTENDED,pff_KICKER,pff_KICKRESULT,pff_KICKTYPE,pff_KICKWIDTH,pff_KICKZONE,pff_LBDEPTH,pff_MISSEDTACKLE,pff_MOFOCPLAYED,pff_MOFOCSHOWN,pff_NEGATIVEPFFGRADE,pff_OFFFORMATION,pff_OFFFORMATIONGROUP,pff_OFFODDITIES,pff_OFFPERSONNEL,pff_OFFPERSONNELBASIC,pff_OFFPERSONNELSKILL,pff_OFFPLAYERS,pff_OFFPLAYERSRATINGS,pff_OFFSUBSTITUTIONS,pff_OFFSUCCESS,pff_OFFTEAM,pff_ONLOS,pff_OPERATIONTIME,pff_PASSBLOCKING,pff_PASSBREAKUP,pff_PASSCOVERAGE,pff_PASSCOVERAGE1,pff_PASSCOVERAGE2,pff_PASSCOVERAGEPLAYERS,pff_PASSDEPTH,pff_PASSDIRECTION,pff_PASSER,pff_PASSPATTERN,pff_PASSPATTERNBASIC,pff_PASSPATTERNBYPLAYER,pff_PASSRECEIVERPOSITIONTARGET,pff_PASSRECEIVERTARGET,pff_PASSRESULT,pff_PASSROUTETARGET,pff_PASSROUTETARGETGROUP,pff_PASSRUSHPLAYERS,pff_PASSRUSHRESULT,pff_PASSWIDTH,pff_PASSZONE,pff_PENALTY,pff_PISTOL,pff_PLAYACTIONFAKE,pff_PLAYENDFIELDPOSITION,pff_POAACTUAL,pff_POACHANGEREASON,pff_POAINTENDED,pff_POSITIVEPFFGRADE,pff_PRESS,pff_PRESSUREDETAIL,pff_PUMPFAKE,pff_PUNTRUSH,pff_PURSUIT,pff_QB,pff_QBMOVEDOFFSPOT,pff_QBPRESSURE,pff_QBPRESSUREALLOWED,pff_QBRESET,pff_QBSCRAMBLE,pff_RBALIGNMENT,pff_RBDEPTH,pff_RBDIRECTION,pff_RBSINBACKFIELD,pff_RETDIRECTIONINTENDED,pff_RETURNDIRECTION,pff_RETURNER,pff_RUNCONCEPTPRIMARY,pff_RUNCONCEPTSECONDARY,pff_RUNPASS,pff_SACK,pff_SCOREDIFFERENTIAL,pff_SHIFTMOTION,pff_SHOTGUN,pff_SPECIALTEAMSTYPE,pff_STOP,pff_STSAFETIES,pff_TACKLE,pff_TACKLEASSIST,pff_TEALIGNMENT,pff_TOUCHDOWN,pff_UNBLOCKEDPRESSURE,pff_VISE,pff_WRALIGNMENT,pff_CONTESTED,pff_RUNPASSOPTION,pff_PLAYCLOCK,pff_HAIL_MARY,pff_BUSTED_COVERAGE,pff_TURNOVER,pff_NON_TACKLE_TYPE,pff_TEMPO,pff_DEF_TIMEOUTS_REMAINING,pff_OFF_TIMEOUTS_REMAINING,pff_EXPECTED_POINTS,pff_EXPECTED_POINTS_ADDED,pff_ROUTE_THROWN,pff_SIDELINE_CHECK,pff_OFF_PERSONNEL_GROUP,pff_RBS_ON_FIELD,pff_TES_ON_FIELD,pff_WRS_ON_FIELD,pff_BACKSET,pff_OFFENSIVE_FORMATION_NAME,pff_STARTING_OFFENSIVE_FORMATION,pff_STARTING_OFFENSIVE_FORMATION_GROUP,pff_STARTING_OFFENSIVE_FORMATION_NAME,pff_DEF_PACKAGE,pff_DBS_ON_FIELD,pff_LBS_ON_FIELD,pff_DLS_ON_FIELD,pff_DEFENSIVE_FRONT_NAME,pff_MUG_LOOK,pff_PASS_COVERAGE_BASIC,pff_KICKOFF_RETURN_CONCEPT,pff_YARDS_TO_GOAL_LINE,pff_FGOPTIME,pff_EXPECTED_POINTS_LEGACY,pff_EXPECTED_POINTS_ADDED_LEGACY,pff_TEAMWORKS_PLAY_ID,pff_DRIVEID
6319419,28756,2025-08-28,2025,01,407574,292,1,1,11:39,0,1,0,3,0,1,1,15,0,1,,,0,0,0,0,0,,1,6319397,6319431,,3.00,0,,11,0,,3.7,0,0,0,0,0,0,ALST 00,6; ALBI D00 (14); ALBI D02 (10); ALBI D04 (34); ALBI D09 (27); ALBI D44 (25); ALBI D99 (19),,L,,,LCB (1); SCBL (5); SSL (8); SSR (10); RCB (0),SSL (05); LOLB (10); LLB (14); DLT (19); RILB (25); DRT (27); SSR (33); ROLB (34),3-3-5,ALBI D00 (LLB); ALBI D01 (SSR); ALBI D02 (LOLB); ALBI D04 (ROLB); ALBI D07 (SSL); ALBI D09 (DRT); ALBI D13 (RCB); ALBI D14 (SCBL); ALBI D24 (LCB); ALBI D44 (RILB); ALBI D99 (DLT),ALBI D00 (0.0); ALBI D01 (0.0); ALBI D02 (0.0); ALBI D04 (0.0); ALBI D07 (0.0); ALBI D09 (0.0); ALBI D13 (0.0); ALBI D14 (-0.5); ALBI D24 (0.0); ALBI D44 (0.0); ALBI D99 (0.0),DRIVE START,F,ALBI,10,,DLT (19); DRT (27),,TOUCHDOWN,+0,2,KICKOFF - TB,-25,0,RR,-25,,,,,15,,,L,R,,,,,,ALST 00 (SRWR); ALST 01 (QB); ALBI D14 (SCBL),,,,,,,,,,LOLB (0); LLB (4); RILB (4); ROLB (0),,C,O,ALBI D14,LWR^; HB-L; TE-R; SRWR; RWR^,1x3,,3-0-1-1,11,ALST 00; ALST 02; ALST 05; ALST 15; ALST 83,ALST 00 (SRWR); ALST 01 (QB); ALST 02 (HB-L); ALST 05 (LWR); ALST 15 (RWR); ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C); ALST 83 (TE-R),ALST 00 (+0.5); ALST 01 (+0.5); ALST 02 (0.0); ALST 05 (0.0); ALST 15 (0.0); ALST 58 (0.0); ALST 70 (0.0); ALST 73 (0.0); ALST 75 (0.0); ALST 78 (0.0); ALST 83 (0.0),DRIVE START,T,ALST,ALST 05; ALST 15,,6; ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C); ALST 83 (TE-R),,1,ALBI D14,,7; ALBI D00; ALBI D01; ALBI D07; ALBI D13; ALBI D14; ALBI D24; ALBI D44,15,R,ALST 01 (QB),LWR 6o(5); HB-L frh21(1); TE-R k; SRWR 3i(12); RWR 9o,6; H4; -; 3; 9,ALST 05 6o(5); ALST 02 frh21(1); ALST 83 k; ALST 00 3i(12); ALST 15 9o,SRWR,ALST 00,COMPLETE,3i(12),3R,4; ALBI D02 (LOLB); ALBI D04 (ROLB); ALBI D09 (DRT); ALBI D99 (DLT),,52,7R,,,ALST 02,-40,,,,ALST 00; ALST 01,ALBI D13 > ALST 05; ALBI D24 > ALST 15,,0,,,ALST 01,0,,,0,,HB-L,HB-L (-6),,1; ALST 02 (HB-L),,,,UNDEFINED,,P,,-3,ALST 83* (L:Rx),S,,,,,,R,,,,LWR^(-19.5); SRWR(+9.5); RWR^(+19.5),,0,18,0,0,0,RAN OUT OF BOUNDS,false,3,3,-0.246,1.525,Out,false,11,ALST 02,ALST 83,ALST 00; ALST 05; ALST 15,GUN WEAK,TREY - OPEN,LWR; TE-L; HB-L; SRWR; RWR,2x2,SLOT - PRO,NICKEL,ALBI D01; ALBI D07; ALBI D13; ALBI D14; ALBI D24,ALBI D00; ALBI D02; ALBI D44,ALBI D04; ALBI D09; ALBI D99,WIDE UNDER,,COVER 1,,75,,0.31,1.312,28756_6319419,28756-ALST-1
6319431,28756,2025-08-28,2025,01,407574,320,1,1,11:10,1,0,0,3,0,1,2,60,0,1,,,0,0,0,0,0,,1,6319419,6319445,,3.00,0,,12,1,2.1,3.1,0,0,,38,0,0,ALST 01,6; ALBI D00 (26); ALBI D02 (34); ALBI D04 (09); ALBI D09 (16); ALBI D44 (17); ALBI D99 (25),,L,,,LCB (1); FS (10); FSR (12); SCBR (5); RCB (8),LOLB (09); DLT (16); LILB (17); DRT (25); RILB (26); ROLB (34),3-3-5,ALBI D00 (RILB); ALBI D01 (FS); ALBI D02 (ROLB); ALBI D04 (LOLB); ALBI D07 (FSR); ALBI D09 (DLT); ALBI D13 (RCB); ALBI D14 (SCBR); ALBI D24 (LCB); ALBI D44 (LILB); ALBI D99 (DRT),ALBI D00 (0.0); ALBI D01 (0.0); ALBI D02 (0.0); ALBI D04 (0.0); ALBI D07 (-1.0); ALBI D09 (0.0); ALBI D13 (0.0); ALBI D14 (-1.0); ALBI D24 (0.0); ALBI D44 (0.0); ALBI D99 (0.0),,F,ALBI,10,,DLT (16); DRT (25),,TOUCHDOWN,+0,2,KICKOFF - TB,-25,5,SD,-40,ALBI D07,,,,60,,,R,L,,,,,,ALST 01 (QB); ALBI D07 (FSR); ALBI D14 (SCBR),,,,,,,,,,LOLB (0); LILB (3); RILB (4); ROLB (0),ALBI D07; ALBI D14,C,C,ALBI D07; ALBI D14,LWR^; SLWR; HB-R; TE-R; RWR^,2x2,,3-0-1-1,11,ALST 00; ALST 02; ALST 05; ALST 06; ALST 83,ALST 00 (SLWR); ALST 01 (QB); ALST 02 (HB-R); ALST 05 (LWR); ALST 06 (RWR); ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C); ALST 83 (TE-R),ALST 00 (0.0); ALST 01 (+1.5); ALST 02 (0.0); ALST 05 (0.0); ALST 06 (0.0); ALST 58 (0.0); ALST 70 (0.0); ALST 73 (0.0); ALST 75 (0.0); ALST 78 (0.0); ALST 83 (0.0),ALST 06,T,ALST,ALST 05; ALST 06,,7; ALST 02 (HB-R); ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C); ALST 83 (TE-R),,1b,,,6; ALBI D00; ALBI D01; ALBI D07; ALBI D13; ALBI D14; ALBI D24,,X,ALST 01 (QB),LWR 6(5); SLWR 2(5); HB-R fl; TE-R r; RWR 9o,6; 2; -; -; 9,ALST 05 6(5); ALST 00 2(5); ALST 02 fl; ALST 83 r; ALST 06 9o,,,RUN,,,5; ALBI D02 (ROLB); ALBI D04 (LOLB); ALBI D09 (DLT); ALBI D44 (LILB); ALBI D99 (DRT),,,,,,ALST 02,+0,QB SCRAMBLE,,QB SCRAMBLE,ALST 01,ALBI D24 > ALST 06,,0,,,ALST 01,1,,,0,R,HB-R,HB-R (-6),,1; ALST 02 (HB-R),,,,INSIDE ZONE,,P,,-3,,S,,,,,,R,ALST 01,,,LWR^(-17.5); SLWR(-6.5); RWR^(+17.5),,1,24,0,0,0,,true,3,3,1.279,5.721,,false,11,ALST 02,ALST 83,ALST 00; ALST 05; ALST 06,GUN STRONG,SLOT - PRO,LWR; SLWR; HB-R; TE-R; RWR,2x2,SLOT - PRO,NICKEL,ALBI D01; ALBI D07; ALBI D13; ALBI D14; ALBI D24,ALBI D00; ALBI D02; ALBI D44,ALBI D04; ALBI D09; ALBI D99,WIDE OVER,,COVER 1,,60,,1.622,5.378,28756_6319431,28756-ALST-1
6319895,28756,2025-08-28,2025,01,407574,753,1,1,06:19,0,,0,10,0,2,1,-3,0,,,,0,0,0,7,0,,0,6319879,6319927,,10.07,0,,29,0,,,0,0,,0,0,0,ALST 02,6; ALBI D02 (33); ALBI D04 (07); ALBI D09 (16); ALBI D13 (10); ALBI D44 (22); ALBI D99 (25),,,,,FS (10); FSR (16); SCBiR (5); SCBoR (6); RCB (6),LOLB (07); LLB (10); DLT (16); MLB (22); DRT (25); ROLB (33),3-3-5,ALBI D00 (SCBiR); ALBI D01 (FS); ALBI D02 (ROLB); ALBI D04 (LOLB); ALBI D07 (FSR); ALBI D09 (DLT); ALBI D13 (LLB); ALBI D14 (SCBoR); ALBI D24 (RCB); ALBI D44 (MLB); ALBI D99 (DRT),ALBI D00 (0.0); ALBI D01 (0.0); ALBI D02 (0.0); ALBI D04 (+1.0); ALBI D07 (0.0); ALBI D09 (+0.5); ALBI D13 (-0.5); ALBI D14 (0.0); ALBI D24 (0.0); ALBI D44 (0.0); ALBI D99 (0.0),DRIVE START,T,ALBI,10,,DLT (16); DRT (25),,TOUCHDOWN,+0,11,KICKOFF - RETURN,-19,,,-19,ALBI D13,,,,-3,,,R,L,,,,,,ALST 02 (HB-L); ALST 73 (RT); ALST 83 (TE-R); ALBI D04 (LOLB); ALBI D09 (DLT); ALBI D13 (LLB),,,,,,,,,,LOLB (0); LLB (4); MLB (4); ROLB (0),ALBI D13,O,O,ALST 73; ALST 83; ALBI D13,LWR^; SLoWR; SLiWR; HB-L; TE-R^,3x1,,3-0-1-1,11,ALST 00; ALST 02; ALST 05; ALST 06; ALST 83,ALST 00 (SLoWR); ALST 01 (QB); ALST 02 (HB-L); ALST 05 (LWR); ALST 06 (SLiWR); ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C); ALST 83 (TE-R),ALST 00 (0.0); ALST 01 (0.0); ALST 02 (0.0); ALST 05 (0.0); ALST 06 (0.0); ALST 58 (0.0); ALST 70 (0.0); ALST 73 (-0.5); ALST 75 (0.0); ALST 78 (0.0); ALST 83 (-1.0),DRIVE START,F,ALST,ALST 05; ALST 83,,,,4,,,,,,,LWR 9o; SLoWR 3(4); SLiWR 6(6); HB-L r; TE-R r,9; 3; 6; -; -,ALST 05 9o; ALST 00 3(4); ALST 06 6(6); ALST 02 r; ALST 83 r,,,,,,,,,,,,,-16,RE,FORCED,RT,ALBI D04; ALBI D09,,,0,,,ALST 01,0,,,0,,HB-L,HB-L (-6),R,1; ALST 02 (HB-L),,,,PULL LEAD,,R,,-3,,S,,ALBI D04,,ALBI D04,,R,,,,LWR^(-19.5); SLoWR(-13.5); SLiWR(-7.5),,1,9,0,0,0,,false,3,3,-0.321,-1.224,,false,11,ALST 02,ALST 83,ALST 00; ALST 05; ALST 06,GUN WEAK,TRIPS - CLOSED,LWR; SLoWR; SLiWR; HB-L; TE-R,3x1,TRIPS - CLOSED,NICKEL,ALBI D01; ALBI D07; ALBI D13; ALBI D14; ALBI D24,ALBI D00; ALBI D02; ALBI D44,ALBI D04; ALBI D09; ALBI D99,WIDE OVER,,COVER 4,,81,,-0.238,-1.362,28756_6319895,28756-ALST-2
6319927,28756,2025-08-28,2025,01,407574,779,1,2,05:40,0,,0,10,0,2,2,6,0,,,,0,0,0,7,1,,0,6319895,6319948,,10.07,0,,30,0,,,0,0,,0,0,0,ALST 01,6; ALBI D00 (27); ALBI D02 (33); ALBI D04 (13); ALBI D09 (27); ALBI D44 (17); ALBI D99 (20),,,,,LCB (0); FSL (11); FSR (16); SCBR (4); RCB (4),LOLB (13); LILB (17); DLT (20); DRT (27); RILB (27); ROLB (33),3-3-5,ALBI D00 (RILB); ALBI D01 (FSL); ALBI D02 (ROLB); ALBI D04 (LOLB); ALBI D07 (FSR); ALBI D09 (DRT); ALBI D13 (LCB); ALBI D14 (SCBR); ALBI D24 (RCB); ALBI D44 (LILB); ALBI D99 (DLT),ALBI D00 (-0.5); ALBI D01 (0.0); ALBI D02 (0.0); ALBI D04 (0.0); ALBI D07 (0.0); ALBI D09 (0.0); ALBI D13 (0.0); ALBI D14 (0.0); ALBI D24 (0.0); ALBI D44 (0.0); ALBI D99 (0.0),,T,ALBI,13,,DLT (20); DRT (27),,TOUCHDOWN,+0,11,KICKOFF - RETURN,-19,,,-16,,,,,6,,,R,L,,,,,,ALST 01 (QB); ALST 40 (FB-L); ALST 78 (C); ALBI D00 (RILB); ALBI D04 (LOLB); ALBI D44 (LILB),,,,,,,,,,LOLB (0); LILB (4); RILB (4); ROLB (0),,O,O,ALBI D00,LWR^; SLWR; FB-L; HB-R; RWR^,2x1,,3-0-1-1,11,ALST 00; ALST 02; ALST 05; ALST 06; ALST 40,ALST 00 (RWR); ALST 01 (QB); ALST 02 (HB-R); ALST 05 (LWR); ALST 06 (SLWR); ALST 40 (FB-L); ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C),ALST 00 (0.0); ALST 01 (+0.5); ALST 02 (0.0); ALST 05 (0.0); ALST 06 (0.0); ALST 40 (0.0); ALST 58 (0.0); ALST 70 (0.0); ALST 73 (0.0); ALST 75 (0.0); ALST 78 (0.0),ALST 40,F,ALST,ALST 00; ALST 05,,,,4,,,,,,,,,,,,,,,,,,,,,,-22,RE,,RE,ALST 01,ALBI D13 > ALST 00,,0,,,ALST 01,0,,,0,,HB-R; FB-L,HB-R (-5); FB-L (-3),R,2; ALST 02 (HB-R); ALST 40 (FB-L),,,,COUNTER,CROSS LEAD;INVERTED;READ OPTION,R,,-3,,S,,,,,,,,,,LWR^(-18.5); SLWR(-10.5); RWR^(+19.5),,0,10,0,0,0,SLID,false,3,3,-1.545,-0.157,,false,11,ALST 02,ALST 40,ALST 00; ALST 05; ALST 06,GUN SPLIT STRONG,SLOT - OPEN,LWR; SLWR; FB-L; HB-R; RWR,2x1,SLOT - OPEN,NICKEL,ALBI D01; ALBI D07; ALBI D13; ALBI D14; ALBI D24,ALBI D00; ALBI D02; ALBI D44,ALBI D04; ALBI D09; ALBI D99,WIDE OVER,,COVER 4,,84,,-1.6,-0.188,28756_6319927,28756-ALST-2
6319948,28756,2025-08-28,2025,01,407574,805,1,3,04:57,1,1,0,10,0,2,3,35,0,1,,,0,0,0,7,0,,0,6319927,6319974,,10.07,0,,31,1,,2.3,0,0,26,25,0,0,ALST 00,6; ALBI D00 (25); ALBI D02 (35); ALBI D04 (09); ALBI D05 (29); ALBI D09 (17); ALBI D99 (20),ALST 00; ALST 17,R,ALST 02,,LCB (5); SCBL (6); FS (16); SCBR (3); RCB (5),LOLB (09); DLT (17); DLT (20); RILB (25); ROLB (29); ROLB (35),3-3-5,ALBI D00 (RILB); ALBI D02 (ROLB); ALBI D04 (LOLB); ALBI D05 (ROLB); ALBI D07 (FS); ALBI D09 (DLT); ALBI D13 (LCB); ALBI D14 (SCBL); ALBI D24 (RCB); ALBI D29 (SCBR); ALBI D99 (DLT),ALBI D00 (0.0); ALBI D02 (0.0); ALBI D04 (0.0); ALBI D05 (0.0); ALBI D07 (-1.0); ALBI D09 (0.0); ALBI D13 (0.0); ALBI D14 (-1.0); ALBI D24 (0.0); ALBI D29 (0.0); ALBI D99 (0.0),ALBI D05; ALBI D29,F,ALBI,7,,DLT (17); DLT (20),,TOUCHDOWN,+0,11,KICKOFF - RETURN,-19,7,SD,-22,ALBI D14,,,,35,,,R,L,,,,,,ALST 00 (SRWR); ALST 01 (QB); ALBI D07 (FS); ALBI D14 (SCBL),,,,,,,,,,LOLB (0); RILB (3); ROLB (0); ROLB (0),ALBI D07; ALBI D14,C,C,ALBI D07; ALBI D14,LWR^; SLWR; HB-L; SRWR; RWR^,2x2,,4-0-1-0,10,ALST 00; ALST 02; ALST 05; ALST 06; ALST 17,ALST 00 (SRWR); ALST 01 (QB); ALST 02 (HB-L); ALST 05 (LWR); ALST 06 (SLWR); ALST 17 (RWR); ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C),ALST 00 (+1.0); ALST 01 (+0.5); ALST 02 (0.0); ALST 05 (0.0); ALST 06 (0.0); ALST 17 (0.0); ALST 58 (0.0); ALST 70 (0.0); ALST 73 (0.0); ALST 75 (0.0); ALST 78 (0.0),ALST 17,T,ALST,ALST 05; ALST 17,,5; ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C),,1b,ALBI D14,,5; ALBI D07; ALBI D13; ALBI D14; ALBI D24; ALBI D29,9,M,ALST 01 (QB),LWR 4(12); SLWR xo(10); HB-L klh66(0); SRWR 8(7); RWR 7i(-15),4; X; H6; 8; 7,ALST 05 4(12); ALST 06 xo(10); ALST 02 klh66(0); ALST 00 8(7); ALST 17 7i(-15),SRWR,ALST 00,COMPLETE,8(7),4R,6; ALBI D00 (RILB); ALBI D02 (ROLB); ALBI D04 (LOLB); ALBI D05 (ROLB); ALBI D09 (DLT); ALBI D99 (DLT),,39,5R,,,,+43,,,,ALST 00; ALST 01,,,0,,,ALST 01,0,,,0,,HB-L,HB-L (-6),L,1; ALST 02 (HB-L),,,,,,P,,-3,ALST 00* (L:Rx),S,,,,ALBI D24,,,,,,LWR^(-19.5); SLWR(-6.5); SRWR(+15.5); RWR^(+15.5),,0,5,0,0,0,,false,3,3,-1.702,4.311,Post,false,10,ALST 02,,ALST 00; ALST 05; ALST 06; ALST 17,GUN STRONG,SLOT - SLOT,LWR; SLoWR; SLiWR; HB-L; RWR,3x1,TRIPS - OPEN,NICKEL,ALBI D07; ALBI D13; ALBI D14; ALBI D24; ALBI D29,ALBI D00; ALBI D02; ALBI D05,ALBI D04; ALBI D09; ALBI D99,LOAD,,COVER 1,,78,,-1.788,4.666,28756_6319948,28756-ALST-2
6319974,28756,2025-08-28,2025,01,407574,833,1,1,04:14,0,,0,10,0,2,4,6,0,,,,0,1,0,7,0,5,0,6319948,6319998,,10.07,0,,32,0,,,0,0,,5,0,0,ALST 02,6; ALBI D00 (21); ALBI D02 (34); ALBI D04 (11); ALBI D09 (16); ALBI D44 (13); ALBI D99 (25),,,,,LCB (2); FS (11); FSR (16); SCBR (5); RCB (5),LOLB (11); LLB (13); DLT (16); MLB (21); DRT (25); ROLB (34),3-3-5,ALBI D00 (MLB); ALBI D01 (FS); ALBI D02 (ROLB); ALBI D04 (LOLB); ALBI D07 (FSR); ALBI D09 (DLT); ALBI D13 (LCB); ALBI D14 (SCBR); ALBI D24 (RCB); ALBI D44 (LLB); ALBI D99 (DRT),ALBI D00 (+0.5); ALBI D01 (0.0); ALBI D02 (0.0); ALBI D04 (-1.0); ALBI D07 (0.0); ALBI D09 (0.0); ALBI D13 (0.0); ALBI D14 (0.0); ALBI D24 (0.0); ALBI D44 (0.0); ALBI D99 (0.0),ALBI D01; ALBI D44,F,ALBI,10,,DLT (16); DRT (25),,TOUCHDOWN,+0,11,KICKOFF - RETURN,-19,,,+43,ALBI D44,,,,5,,,R,L,,,,,,ALST 02 (HB-R); ALST 78 (C); ALST 85 (TE-R); ALBI D00 (MLB); ALBI D04 (LOLB),,,,,,,,,,LOLB (0); LLB (3); MLB (3); ROLB (0),,O,O,ALST 78; ALST 85; ALBI D04,LWR^; SLWR; HB-R; TE-R^; RWR,2x2,,3-0-1-1,11,ALST 00; ALST 02; ALST 05; ALST 06; ALST 85,ALST 00 (SLWR); ALST 01 (QB); ALST 02 (HB-R); ALST 05 (LWR); ALST 06 (RWR); ALST 58 (LG); ALST 70 (LT); ALST 73 (RT); ALST 75 (RG); ALST 78 (C); ALST 85 (TE-R),ALST 00 (0.0); ALST 01 (0.0); ALST 02 (+0.5); ALST 05 (0.0); ALST 06 (0.0); ALST 58 (0.0); ALST 70 (0.0); ALST 73 (0.0); ALST 75 (0.0); ALST 78 (-0.5); ALST 85 (-0.5),ALST 85,T,ALST,ALST 05; ALST 85,,,,4,,,,,,,,,,,,,,,,,,,ALBI D04 DOF,,,+38,RE,,RE,ALST 02; ALBI D00,ALBI D13 > ALST 06,,0,,,ALST 01,0,,,0,,HB-R,HB-R (-6),R,1; ALST 02 (HB-R),,,,MAN,,R,,-3,ALST 06* (R:L{R}),S,,,,ALBI D44,,R,,,,LWR^(-16.5); SLWR(-6.5); RWR(+13.5),,0,11,0,0,0,,false,3,3,2.609,0.398,,false,11,ALST 02,ALST 85,ALST 00; ALST 05; ALST 06,GUN STRONG,SLOT - PRO,LWR; SLWR; HB-R; TE-R; RWR,2x2,SLOT - PRO,NICKEL,ALBI D01; ALBI D07; ALBI D13; ALBI D14; ALBI D24,ALBI D00; ALBI D02; ALBI D44,ALBI D04; ALBI D09; ALBI D99,WIDE OVER,,COVER 4,,43,,2.878,1.227,28756_6319974,28756-ALST-2
